gvkey,splticrm,spsdrm,spsticrm,datadate,city,conml,ggroup,gind,gsector,gsubind,idbflag,loc,naics,sic,spcindcd,spcseccd,spcsrc,state,conm,tic
001635, , , ,7/31/2011,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,8/31/2011,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,9/30/2011,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,10/31/2011,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,11/30/2011,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,12/31/2011,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,1/31/2012,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,2/29/2012,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,3/31/2012,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,4/30/2012,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,5/31/2012,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,6/30/2012,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,7/31/2012,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,8/31/2012,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,9/30/2012,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,10/31/2012,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,11/30/2012,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,12/31/2012,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,1/31/2013,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,2/28/2013,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,3/31/2013,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,4/30/2013,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,5/31/2013,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,6/30/2013,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,7/31/2013,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,8/31/2013,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,9/30/2013,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635, , , ,10/31/2013,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635,B, , ,2/28/2014,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001635,B, , ,3/31/2014,East Syracuse,Anaren Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,B,NY,ANAREN INC,ANEN
001650, , , ,1/31/2010,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,2/28/2010,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,3/31/2010,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,4/30/2010,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,5/31/2010,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,6/30/2010,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,7/31/2010,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,8/31/2010,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,9/30/2010,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,10/31/2010,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,11/30/2010,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,12/31/2010,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,1/31/2011,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,2/28/2011,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,3/31/2011,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,4/30/2011,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,5/31/2011,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,6/30/2011,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,7/31/2011,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,8/31/2011,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,9/30/2011,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,10/31/2011,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,11/30/2011,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,12/31/2011,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,1/31/2012,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,2/29/2012,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,3/31/2012,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,4/30/2012,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,5/31/2012,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,6/30/2012,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,7/31/2012,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,8/31/2012,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,9/30/2012,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,10/31/2012,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,11/30/2012,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,12/31/2012,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,1/31/2013,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,2/28/2013,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,3/31/2013,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,4/30/2013,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,5/31/2013,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,6/30/2013,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,7/31/2013,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,8/31/2013,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,9/30/2013,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001650, , , ,10/31/2013,Bohemia,Andrea Electronics Corp,4520,452030,45,45203020,D,USA,334220,3663,180,940,C,NY,ANDREA ELECTRONICS CORP,ANDR
001690, , , ,1/31/2010,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,2/28/2010,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,3/31/2010,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,4/30/2010,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,5/31/2010,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,6/30/2010,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,7/31/2010,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,8/31/2010,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,9/30/2010,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,10/31/2010,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,11/30/2010,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,12/31/2010,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,1/31/2011,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,2/28/2011,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,3/31/2011,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,4/30/2011,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,5/31/2011,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,6/30/2011,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,7/31/2011,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,8/31/2011,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,9/30/2011,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,10/31/2011,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,11/30/2011,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,12/31/2011,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,1/31/2012,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,2/29/2012,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,3/31/2012,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,4/30/2012,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,5/31/2012,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,6/30/2012,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,7/31/2012,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,8/31/2012,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,9/30/2012,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,10/31/2012,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,11/30/2012,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,12/31/2012,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,1/31/2013,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,2/28/2013,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690, , , ,3/31/2013,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690,AA+, , ,4/30/2013,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690,AA+, , ,5/31/2013,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690,AA+, , ,6/30/2013,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690,AA+, , ,7/31/2013,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690,AA+, , ,8/31/2013,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690,AA+, , ,9/30/2013,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690,AA+, , ,10/31/2013,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690,AA+, , ,11/30/2013,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690,AA+, , ,12/31/2013,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690,AA+, , ,1/31/2014,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690,AA+, , ,2/28/2014,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690,AA+, , ,3/31/2014,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690,AA+, ,A-1+,4/30/2014,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690,AA+, ,A-1+,5/31/2014,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001690,AA+, ,A-1+,6/30/2014,Cupertino,Apple Inc,4520,452020,45,45202030,B,USA,334111,3571,190,940,B+,CA,APPLE INC,AAPL
001773,BBB-, , ,1/31/2010,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,2/28/2010,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,3/31/2010,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,4/30/2010,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,5/31/2010,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,6/30/2010,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,7/31/2010,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,8/31/2010,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,9/30/2010,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,10/31/2010,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,11/30/2010,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,12/31/2010,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,1/31/2011,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,2/28/2011,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,3/31/2011,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,4/30/2011,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,5/31/2011,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,6/30/2011,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,7/31/2011,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,8/31/2011,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, , ,9/30/2011,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,10/31/2011,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,11/30/2011,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,12/31/2011,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,1/31/2012,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,2/29/2012,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,3/31/2012,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,4/30/2012,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,5/31/2012,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,6/30/2012,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,7/31/2012,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,8/31/2012,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,9/30/2012,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,10/31/2012,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,11/30/2012,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,12/31/2012,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,1/31/2013,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,2/28/2013,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,3/31/2013,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,4/30/2013,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,5/31/2013,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
001773,BBB-, ,A-3,6/30/2013,Englewood,Arrow Electronics Inc,4520,452030,45,45203030,D,USA,423690,5065,222,940,B,CO,ARROW ELECTRONICS INC,ARW
